topsoil_porosity,topsoil_alpha,topsoil_thetar,topsoil_ks,topsoil_n,clay_porosity,clay_alpha,clay_thetar,clay_ks,clay_n,wlt_porosity,wlt_alpha,wlt_thetar,wlt_ks,wlt_n,ult_porosity,ult_alpha,ult_thetar,ult_ks,ult_n,rh,lai,growstart,growend,wind,rmw,rmd,cn,beta,ar,liner_defects,liner_pinholes,weather_solrad,weather_precip,weather_temp,evap,runoff,precip,perc_topsoil,perc_liner,perc_clay,perc_wlt,perc_ult,drain_topsoil,wc_topsoil,wc_clay,wc_wlt,wc_ult
0.267,0.013000000000000001,0.0575,0.00219,1.0744,0.45899999999999996,0.2167,0.162,5.52e-4,1.2992000000000001,0.387,0.0083,0.1593,5.2940000000000005e-5,1.4923000000000002,0.40700000000000003,0.006200000000000001,0.183,1.57e-7,1.2101000000000002,76.39999999999999,2.51,136,275,4.41,218,392,49.2,1.03,232,8,0.711,252.6,0.12,46.9,20.902,0,35.15,11.885,11.885,11.885,11.885,11.885,0.063,0.18295912508883383,0.409,0.301265923681145,0.38698066403888765
0.34199999999999997,0.013600000000000001,0.0957,0.00217,1.0634,0.479,0.2172,0.18969999999999998,2.859e-4,1.3067,0.41500000000000004,0.0078,0.23970000000000002,5.1030000000000004e-5,1.2179,0.394,0.0058000000000000005,0.1649,1.131e-7,1.2961,76,0.52,129,269,4.17,218,393,37.8,1.91,246,9.200000000000001,0.648,244.8,0.14,46.5,20.279,0,42.449999999999996,19.762,19.762,19.762,19.762,19.762,0.109,0.2569038266334255,0.429,0.3712996294587442,0.374
0.33199999999999996,0.011800000000000001,0.0688,0.0024400000000000003,1.0836,0.498,0.21630000000000002,0.1619,0.00151,1.2775,0.384,0.0179,0.0591,5.037e-5,1.4457,0.39,0.01,0.0837,1.56e-7,1.2797,75.69999999999999,2.01,131,269,4.359999999999999,221,388,41.3,1.52,236,6.9,0.626,251.9,0.15,47.6,21.372,0,46.099999999999994,22.283,22.283,22.283,22.283,22.283,0.145,0.23840459905453051,0.448,0.2975795867688358,0.37000000000000005
0.289,0.014700000000000001,0.07350000000000001,0.0023,1.0716999999999999,0.49,0.2069,0.1799,3.6e-4,1.2491,0.377,0.0189,0.1901,5.0730000000000004e-5,1.4601000000000002,0.395,0.004,0.19380000000000003,1.288e-7,1.4580000000000002,75.6,0.88,127,275,4.1,227,381,69.6,1.1,231,9.8,0.647,252.6,0.16,46.699999999999996,20.768,0,49.75,26.54,26.54,26.54,26.54,26.54,0.142,0.2103032273843996,0.44,0.3251553723999009,0.375
0.271,0.013000000000000001,0.0847,0.0022199999999999998,1.0877,0.489,0.2092,0.1689,0.001171,1.288,0.38,0.007,0.1916,1.7099999999999998e-4,1.3183,0.392,0.005200000000000001,0.1931,1.35e-7,1.4400000000000002,76.1,3.59,130,275,4.109999999999999,218,394,79.7,1.43,242,7.4,0.383,260.3,0.12,47.4,21.232,0,35.15,11.556,11.556,11.556,11.556,11.556,0.062,0.18806323421857077,0.439,0.32000000000000006,0.3719890526949072
0.27699999999999997,0.0162,0.0732,0.00276,1.0793,0.473,0.20450000000000002,0.2027,3.37e-4,1.2637,0.397,0.010100000000000001,0.16920000000000002,7.37e-5,1.5199,0.4,0.0053,0.1884,1.43e-7,1.3583,75.89999999999999,2.2699999999999996,131,265,4.34,227,392,80.7,1.85,241,1.0999999999999999,0.848,251.5,0.12,46.5,20.795,0,35.15,11.576,11.576,11.576,11.576,11.576,0.479,0.21116067718451334,0.423,0.28842745823426535,0.3799974287474751
0.27999999999999997,0.013600000000000001,0.075,0.00267,1.0575999999999999,0.495,0.2129,0.1417,2.813e-4,1.2896,0.393,0.0089,0.21960000000000002,9.33e-5,1.4169,0.42600000000000005,0.0026,0.0993,1.166e-7,1.3545,75.3,0.92,139,270,4.1899999999999995,223,385,61.4,1.8,237,1.4,0.45199999999999996,258.9,0.13,46.6,21.211,1.02,38.8,13.702,13.702,13.702,13.702,13.702,0.567,0.22477749947601816,0.445,0.314,0.406
0.309,0.0116,0.06509999999999999,0.0022199999999999998,1.0814,0.505,0.23520000000000002,0.1155,3.7799999999999997e-4,1.3042,0.42400000000000004,0.008,0.1032,6.170000000000001e-5,1.5938,0.42000000000000004,0.0078000000000000005,0.1208,1.257e-7,1.4046,76,2.3699999999999997,128,272,4.66,235,393,80.6,1.25,230,9.200000000000001,0.846,253,0.14,48.4,21.989,0,42.449999999999996,18.068,18.068,18.068,18.068,18.068,0.093,0.2170225225737674,0.455,0.296812636789324,0.3999763509322
0.32,0.011800000000000001,0.0603,0.0022500000000000003,1.0822,0.497,0.2071,0.10439999999999999,3.93e-4,1.2817,0.41600000000000004,0.011699999999999999,0.19290000000000002,6.53e-5,1.3544,0.394,0.008,0.20529999999999998,1.5199999999999998e-7,1.3258,76.1,1.83,136,267,4.18,232,382,82.5,1.15,232,9.3,0.504,242.6,0.14,47.699999999999996,20.646,0,42.449999999999996,19.401,19.401,19.401,19.401,19.401,0.103,0.22423164191740078,0.447,0.3386414049911233,0.374
0.303,0.0127,0.0637,0.00193,1.0756999999999999,0.526,0.21500000000000002,0.1573,5.8e-4,1.3551,0.42600000000000005,0.0078,0.1338,5.36e-5,1.4876,0.403,0.0051,0.13040000000000002,1.219e-7,1.3073000000000001,75.8,0.27,134,265,4.68,226,386,50.1,1.42,248,3.6999999999999997,0.577,245.1,0.15,45.8,20.637,0,46.099999999999994,22.928,22.928,22.928,22.928,22.928,0.235,0.22944786775217227,0.476,0.3408803173499438,0.38300000000000006
0.27899999999999997,0.012900000000000002,0.0566,0.00265,1.0583,0.533,0.21200000000000002,0.2415,0.0013700000000000001,1.3107,0.395,0.020399999999999998,0.23110000000000003,8.32e-5,1.4632,0.399,0.0058000000000000005,0.18080000000000002,1.41e-7,1.2688000000000001,76.3,0.44,139,271,4.28,229,386,47.2,1.78,231,2.6,0.618,256,0.12,47.8,21.325,0,35.15,11.324,11.324,11.324,11.324,11.324,0.201,0.20312817954316778,0.483,0.31515147243071134,0.37899156550047314
0.361,0.013500000000000002,0.07300000000000001,0.00238,1.057,0.476,0.22560000000000002,0.2126,5.45e-4,1.2594,0.41200000000000003,0.0119,0.1865,4.3793e-5,1.5035,0.389,0.0047,0.1404,1.44e-7,1.3090000000000002,76.3,2.55,134,268,4.64,222,388,67.3,1.1300000000000001,233,9.1,0.831,251.1,0.16,45.699999999999996,20.621,0,49.75,26.682,26.682,26.682,26.682,26.682,0.147,0.2734380295476341,0.426,0.3819290362525564,0.36900000000000005
0.284,0.011300000000000001,0.07719999999999999,0.00243,1.0466,0.525,0.2213,0.1097,4.89e-4,1.3014000000000001,0.373,0.0081,0.1652,6.18e-5,1.5157,0.393,0.0043,0.22960000000000003,1.35e-7,1.2859,76.19999999999999,2.32,131,268,4.6,231,386,60.8,1.68,240,8.700000000000001,0.707,248.3,0.14,48.5,21.672,0,42.449999999999996,18.37,18.37,18.37,18.37,18.37,0.108,0.21648994289285947,0.475,0.28805844222839333,0.3729739783720001
0.292,0.015300000000000001,0.06939999999999999,0.0020499999999999997,1.0708,0.519,0.2238,0.14400000000000002,6.11e-4,1.3508,0.43899999999999995,0.0102,0.1197,5.244e-5,1.326,0.405,0.0081,0.1112,1.79e-7,1.3757000000000001,75.8,1.79,137,273,4.28,228,390,45.7,1.33,245,5.4,0.67,250,0.14,46.8,20.825,0,42.449999999999996,19.183,19.183,19.183,19.183,19.183,0.142,0.21267681860129684,0.469,0.3625667441999508,0.385
0.27,0.0126,0.06409999999999999,0.00247,1.0647,0.555,0.2315,0.1582,4.78e-4,1.3453,0.41300000000000003,0.009000000000000001,0.15710000000000002,4.715e-5,1.3592000000000002,0.385,0.004,0.20400000000000001,9.72e-8,1.4433,75.89999999999999,0.86,135,276,4.2,218,382,36.3,1.44,236,5.300000000000001,0.469,253.9,0.14,46.199999999999996,20.621,0,42.449999999999996,19.331,19.331,19.331,19.331,19.331,0.198,0.19828634211331875,0.505,0.3604831160074332,0.365
0.308,0.0148,0.0569,0.0028,1.0886,0.516,0.2112,0.1301,2.7130000000000004e-4,1.3379,0.41700000000000004,0.0076,0.0634,6.13e-5,1.469,0.402,0.0029,0.10780000000000001,1.99e-7,1.3525,76.19999999999999,1.76,138,264,4.52,227,388,69.3,1.67,235,1.5,0.58,261.3,0.13,49.199999999999996,22.475,0.075,38.8,13.413,13.413,13.413,13.413,13.413,0.537,0.2366378657367252,0.466,0.29731500654006143,0.38198742235186556
0.286,0.013999999999999999,0.062,0.0022700000000000003,1.0796,0.483,0.2238,0.1476,8.41e-4,1.3113000000000001,0.42800000000000005,0.0214,0.16970000000000002,6.56e-5,1.4099000000000002,0.386,0.0066,0.17559999999999998,1.88e-7,1.2169,75.89999999999999,1.6,135,269,3.8899999999999997,224,393,58.5,1.98,235,5.4,0.66,242.1,0.14,47.699999999999996,20.369,0,42.449999999999996,19.622,19.622,19.622,19.622,19.622,0.159,0.20277370212186155,0.433,0.33923988198322685,0.3659906552631243
0.284,0.0175,0.0929,0.0023699999999999997,1.0655999999999999,0.553,0.2142,0.18780000000000002,3.13e-4,1.332,0.41200000000000003,0.013600000000000001,0.2878,9.66e-5,1.4444000000000001,0.397,0.0024,0.159,1.244e-7,1.3343,75.89999999999999,1.27,135,277,4.9399999999999995,227,387,60.7,1.31,239,6.5,0.586,249.4,0.16,47.4,21.754,0,49.75,25.473,25.473,25.473,25.473,25.473,0.223,0.2176079113985442,0.503,0.34875601713013593,0.37697668258039996
0.319,0.012900000000000002,0.078,0.00254,1.0924,0.545,0.2207,0.17970000000000003,3.8500000000000003e-4,1.3518000000000001,0.374,0.010700000000000001,0.21960000000000002,5.118e-5,1.3957000000000002,0.387,0.0045000000000000005,0.1553,1.2099999999999998e-07,1.2747000000000002,76,2.3899999999999997,139,270,4.1499999999999995,231,386,47.4,1.36,229,9.3,0.553,251.3,0.14,48.1,21.204,0,42.449999999999996,18.83,18.83,18.83,18.83,18.83,0.116,0.22180491143787764,0.495,0.3208725234748594,0.36699999999999994
0.32899999999999996,0.012400000000000001,0.0856,0.00229,1.0808,0.525,0.21650000000000003,0.1333,3.88e-4,1.2744,0.43300000000000005,0.0164,0.1509,8.6699999999999993e-05,1.4185,0.41400000000000003,0.004200000000000001,0.18980000000000002,1.128e-7,1.2416,76,2.15,133,275,4.67,224,391,52.3,1.4,247,3.1999999999999997,0.697,240.8,0.13,46.3,20.571,0,38.8,15.696,15.696,15.696,15.696,15.696,0.233,0.24804567459993365,0.475,0.3159451342243559,0.39397964190279994
0.29,0.0127,0.0658,0.00238,1.083,0.5660000000000001,0.21500000000000002,0.1921,2.567e-4,1.2727,0.395,0.013999999999999999,0.0966,8.57e-5,1.3951,0.399,0.0056,0.15639999999999998,1.42e-7,1.2231,76.3,2.65,129,269,4.78,232,380,42.9,1.32,246,2.6,0.583,249.1,0.17,46,20.81,1.363,53.4,28.296,28.296,28.296,28.296,28.296,0.631,0.2394768173571843,0.516,0.2840897107092193,0.37897219257399994
0.302,0.015099999999999999,0.0717,0.00234,1.0781,0.476,0.2078,0.12530000000000002,2.2180000000000002e-4,1.3553,0.402,0.0086,0.13219999999999998,6.32e-5,1.522,0.399,0.008499999999999999,0.0927,1.233e-7,1.2619,76.19999999999999,3.36,134,275,4.45,229,384,63.6,1.41,245,4.4,0.861,245.5,0.12,46.9,20.708,0,35.15,11.984,11.984,11.984,11.984,11.984,0.158,0.21563345577112164,0.426,0.28897218601373587,0.3789851094627693
0.255,0.013000000000000001,0.07730000000000001,0.0022199999999999998,1.0739,0.548,0.22010000000000002,0.1128,3.34e-4,1.2877,0.405,0.012900000000000002,0.1648,5.1500000000000005e-5,1.3864,0.404,0.0018,0.14400000000000002,1.5899999999999998e-7,1.1800000000000002,75.89999999999999,2.98,131,264,4.88,221,387,81.3,1.28,238,4.9,0.47,245.4,0.13,46.8,21.253,0,38.8,15.093,15.093,15.093,15.093,15.093,0.154,0.18424378135782438,0.498,0.3333284313977002,0.3839720023954476
0.27499999999999997,0.009899999999999999,0.07339999999999999,0.0018,1.0657,0.474,0.22840000000000002,0.09770000000000001,4.06e-4,1.3333000000000002,0.42800000000000005,0.0077,0.16110000000000002,8.05e-5,1.3237,0.41300000000000003,0.0086,0.1274,1.1509999999999999e-7,1.4546000000000001,75.89999999999999,0.05,132,265,4.05,234,392,61.5,1.26,246,6.2,0.773,258.1,0.14,48,21.388,0,42.449999999999996,18.655,18.655,18.655,18.655,18.655,0.107,0.2044430022665338,0.424,0.35,0.3929790551406001
0.32599999999999996,0.013999999999999999,0.048,0.00252,1.0443,0.53,0.2131,0.1577,2.874e-4,1.3098,0.39,0.0075,0.2634,4.487e-5,1.3342,0.40800000000000003,0.0098,0.1464,1.55e-7,1.3463,75.89999999999999,0.9400000000000001,134,274,4.35,230,381,39.9,1.16,245,3.9,0.44000000000000006,248.6,0.12,47.5,21.097,0,35.15,11.575,11.575,11.575,11.575,11.575,0.178,0.2457927106749397,0.4799999999999999,0.35193698576518606,0.3879746544928488
0.286,0.0132,0.0417,0.00211,1.0557,0.518,0.2378,0.060300000000000006,3.96e-4,1.3036,0.406,0.009000000000000001,0.1173,4.884e-5,1.5031,0.395,0.0021,0.1347,1.37e-7,1.3516000000000001,76.1,1.9,138,270,4.1899999999999995,220,388,62.9,1.98,247,8.4,0.786,258.2,0.15,47.4,21.228,0,46.099999999999994,22.452,22.452,22.452,22.452,22.452,0.12,0.20707170395197816,0.468,0.33641055237363693,0.375
0.263,0.0148,0.07050000000000001,0.00223,1.0512,0.499,0.22990000000000002,0.1484,4.7099999999999996e-4,1.3338,0.395,0.0127,0.1268,7.059999999999999e-4,1.4908000000000001,0.382,0.0051,0.13790000000000002,1.2629999999999999e-7,1.3488,76.1,2.4899999999999998,132,264,4.8,225,390,50,1.94,232,2.4,0.43600000000000005,255.5,0.16,48.699999999999996,22.352,0,49.75,24.61,24.61,24.61,24.61,24.61,0.488,0.21293014239169544,0.449,0.251,0.36197619786379986
0.248,0.012900000000000002,0.0632,0.00201,1.0943,0.5850000000000001,0.2134,0.2544,4.99e-4,1.2948,0.405,0.007,0.1543,5.088e-5,1.338,0.397,0.0086,0.2868,9.679999999999999e-8,1.3528,75.5,1.53,132,273,4.58,218,381,59,1.1300000000000001,229,4.1000000000000005,0.619,243.9,0.11,48.4,21.683,0,31.5,7.448,7.448,7.448,7.448,7.448,0.069,0.16420497409235596,0.535,0.33452704084878504,0.3769911795276669
0.293,0.0127,0.0726,0.00202,1.0767,0.474,0.21480000000000002,0.1377,3.03e-4,1.2721,0.40800000000000003,0.011200000000000002,0.1664,6.27e-5,1.3806,0.389,0.006,0.1711,1.6499999999999998e-7,1.4006,76.19999999999999,1.77,133,264,4.79,222,384,37.4,1.17,236,9.8,0.46799999999999997,261.1,0.12,45.5,21.164,0,35.15,11.634,11.634,11.634,11.634,11.634,0.052,0.2055039070798306,0.424,0.3148860610599299,0.36898115614169663
0.299,0.0139,0.0814,0.00257,1.0849,0.518,0.2142,0.0963,4.19e-4,1.2981,0.401,0.0202,0.1028,4.902e-5,1.5041,0.39,0.0101,0.1311,1.73e-7,1.2627000000000002,75.89999999999999,2.71,131,268,4.7299999999999995,224,394,70.9,1.19,246,5.1000000000000005,0.661,245.6,0.17,48.199999999999996,21.689,0,53.4,29.074,29.074,29.074,29.074,29.074,0.337,0.22679896550843232,0.468,0.33788074270046903,0.37
0.291,0.0167,0.06409999999999999,0.0022199999999999998,1.0702,0.501,0.21400000000000002,0.10550000000000001,4.64e-4,1.3265,0.391,0.0158,0.21910000000000002,5.8e-5,1.3996000000000002,0.41700000000000004,0.009,0.1368,1.86e-7,1.4825000000000002,75.8,1.85,136,265,4.319999999999999,226,384,43.7,1.22,228,9.1,0.686,250.6,0.17,47.9,21.357,0,53.4,29.586,29.586,29.586,29.586,29.586,0.157,0.21205186683598592,0.451,0.3345128857990807,0.396960967558
0.33599999999999997,0.0158,0.0519,0.0021999999999999997,1.0912,0.49,0.2232,0.1411,5.39e-4,1.3322,0.371,0.0132,0.1283,4.8570000000000004e-5,1.3927,0.401,0.0029,0.19480000000000003,1.255e-7,1.4133,76.5,2.11,131,268,4.58,219,384,65.5,1.91,234,8.1,0.42200000000000004,251.5,0.14,48.8,21.804,0,42.449999999999996,18.243,18.243,18.243,18.243,18.243,0.103,0.2278772854140721,0.44,0.30968071232211486,0.38097640195499993
0.32199999999999995,0.0125,0.06670000000000001,0.00229,1.082,0.507,0.21560000000000001,0.19219999999999998,3.6700000000000003e-4,1.2808,0.393,0.0094,0.1634,5.01e-5,1.4413,0.4,0.0038,0.2061,1.63e-7,1.2677,76,1.54,130,274,4.6899999999999995,220,394,49.9,1.42,245,8.1,0.573,257.9,0.15,46.5,21.423,0,46.099999999999994,22.235,22.235,22.235,22.235,22.235,0.142,0.23060809322089404,0.457,0.3312618642924011,0.38
0.32299999999999995,0.0127,0.0778,0.00241,1.0724,0.498,0.2277,0.11130000000000001,3.2e-4,1.3035,0.405,0.0149,0.1748,6.45e-5,1.3682,0.394,0.0036999999999999997,0.1518,1.39e-7,1.3207,76.5,1.26,132,275,4.55,233,387,59.6,1.32,243,5,0.508,247.6,0.13,46.9,20.796,0,38.8,15.53,15.53,15.53,15.53,15.53,0.174,0.2379881041855984,0.448,0.3214582995274457,0.373972957916
0.316,0.012799999999999999,0.0711,0.00263,1.0698,0.493,0.21700000000000003,0.09670000000000001,2.614e-4,1.3024,0.41100000000000003,0.011699999999999999,0.0898,4.65e-5,1.3840000000000001,0.40900000000000003,0.004200000000000001,0.0931,1.62e-7,1.1221,76.5,0.27,131,273,4.5,218,387,73,1.84,236,5.300000000000001,0.709,254.3,0.14,46.5,20.869,0,42.449999999999996,19.045,19.045,19.045,19.045,19.045,0.236,0.23669471990670307,0.443,0.35331399672560604,0.389
0.267,0.0139,0.0587,0.00213,1.0567,0.503,0.21580000000000002,0.1189,3.25e-4,1.3357,0.40900000000000003,0.023799999999999998,0.1622,4.521e-5,1.3940000000000001,0.394,0.0035,0.1635,2.29e-7,1.4483000000000001,76.19999999999999,3.4099999999999997,131,269,4.12,217,394,62.9,1.54,236,2.8,0.45299999999999996,243.7,0.13,48.3,20.836,0,38.8,15.407,15.407,15.407,15.407,15.407,0.257,0.20212173349870238,0.453,0.36504560788262536,0.3739945800310902
0.288,0.013500000000000002,0.057999999999999996,0.00284,1.0715999999999999,0.491,0.23040000000000002,0.14500000000000002,3.4100000000000005e-4,1.2790000000000001,0.397,0.0098,0.1642,5.0740000000000005e-5,1.2683,0.42000000000000004,0.0057,0.16999999999999998,1.103e-7,1.2847000000000002,76.3,1.26,128,271,4.8999999999999995,222,385,45.6,1.3,231,1.7,0.727,258.1,0.15,47,21.762,1.002,46.099999999999994,20.34,20.34,20.34,20.34,20.34,0.696,0.23338602494994246,0.441,0.34357614127898567,0.3999802796878001
0.272,0.014100000000000001,0.08,0.00199,1.0832,0.505,0.2096,0.14450000000000002,2.325e-4,1.2793,0.41800000000000004,0.0102,0.19640000000000002,1.53e-4,1.1989,0.4,0.0018,0.137,1.35e-7,1.5435,76.19999999999999,3.84,127,277,4.359999999999999,219,382,79,1.6300000000000001,243,8,0.41500000000000004,248.6,0.14,47.199999999999996,20.87,0,42.449999999999996,19.16,19.16,19.16,19.16,19.16,0.12,0.1945004826209033,0.455,0.362,0.37997454509538714
0.318,0.0137,0.0888,0.00217,1.0702,0.516,0.2247,0.1271,3.77e-4,1.3236,0.397,0.008,0.2249,4.765e-5,1.4140000000000001,0.402,0.0057,0.13890000000000002,1.282e-7,1.1356000000000002,76.3,2.8,136,265,4.06,223,382,64.6,1.05,236,6,0.496,240,0.14,48.4,20.605,0,42.449999999999996,19.39,19.39,19.39,19.39,19.39,0.155,0.23853002502510948,0.466,0.3491727853246665,0.3819757131472
0.296,0.014599999999999998,0.0806,0.0023,1.0772,0.53,0.21080000000000002,0.1236,3.9000000000000005e-4,1.3131,0.38,0.0103,0.2537,5.4300000000000005e-5,1.3535000000000001,0.395,0.0054,0.1608,2.18e-7,1.2789000000000001,76.19999999999999,1.35,134,263,3.67,218,391,60.3,1.79,236,2.6,0.862,248.9,0.14,48.5,20.644,0,42.449999999999996,19.169,19.169,19.169,19.169,19.169,0.337,0.2276754715462735,0.4799999999999999,0.3295630106769985,0.37495280390999997
0.262,0.0142,0.0624,0.00198,1.0719,0.54,0.2119,0.1513,2.256e-4,1.3489,0.402,0.009899999999999999,0.1825,4.3315e-5,1.3569,0.383,0.006500000000000001,0.1191,1.319e-7,1.3127,76,1.68,140,271,4.06,221,390,78.6,1.8900000000000001,248,3,0.687,250,0.13,48,21.002,0,38.8,15.263,15.263,15.263,15.263,15.263,0.235,0.19422675790343766,0.49,0.3719519449583102,0.36299875660049546
0.317,0.014499999999999999,0.07350000000000001,0.00184,1.0606,0.524,0.2083,0.0874,3.04e-4,1.3208,0.42300000000000004,0.0081,0.19390000000000002,5.8e-5,1.4104,0.40800000000000003,0.0031999999999999997,0.18569999999999998,1.36e-7,1.4069,75.89999999999999,1.31,130,270,4.62,226,393,46.7,1.25,234,3.8,0.706,255.8,0.14,48.9,22.326,0,42.449999999999996,17.645,17.645,17.645,17.645,17.645,0.179,0.24327041177321376,0.474,0.34429926551530576,0.387973723258
0.259,0.0127,0.0805,0.0025,1.0635,0.48,0.21730000000000002,0.1759,4.08e-4,1.3332,0.399,0.0119,0.251,5.67e-5,1.4420000000000002,0.394,0.0138,0.1896,1.121e-7,1.3236,76.3,3.0999999999999996,134,277,4.83,237,388,57.9,1.3,248,1.7999999999999998,0.42000000000000004,254.4,0.13,48.5,22.168,0,38.8,13.927,13.927,13.927,13.927,13.927,0.405,0.20083845537967118,0.43,0.3363641644064168,0.374
0.27599999999999997,0.0131,0.07289999999999999,0.00236,1.0769,0.494,0.22710000000000002,0.19119999999999998,2.9330000000000003e-4,1.31,0.41500000000000004,0.008799999999999999,0.10439999999999999,4.559e-5,1.3395000000000001,0.41800000000000004,0.005200000000000001,0.19140000000000001,9.66e-8,1.3188000000000002,75.69999999999999,0.33,139,270,4.46,217,390,65.7,1.67,232,9.200000000000001,0.549,245.2,0.13,48.199999999999996,21.439,0,38.8,14.971,14.971,14.971,14.971,14.971,0.09,0.19324463654899382,0.444,0.3630705812256854,0.39798417141445414
0.287,0.0164,0.0498,0.00261,1.0868,0.516,0.2054,0.08460000000000001,7.199999999999999e-4,1.3266,0.41200000000000003,0.0161,0.1343,4.688e-5,1.3677000000000001,0.388,0.0028,0.13740000000000002,1.199e-7,1.2855,76.19999999999999,2.6199999999999997,128,268,4.45,231,382,43.5,1.33,243,7.9,0.795,253.5,0.11,47.5,21.313,0,31.5,7.838,7.838,7.838,7.838111111111111,7.8381,0.049,0.1863211898162002,0.466,0.33403564551670545,0.3678900649872008
0.297,0.0131,0.06409999999999999,0.0024000000000000002,1.0614999999999999,0.538,0.21600000000000003,0.1221,3.42e-4,1.2991000000000001,0.392,0.0131,0.14150000000000001,5.66e-5,1.4869,0.405,0.005900000000000001,0.09920000000000001,1.303e-7,1.2913000000000001,75.8,3.6799999999999997,139,265,4.9799999999999995,224,391,79,1.62,239,9.6,0.45799999999999996,247,0.11,46.8,21.474,0,31.5,7.684,7.684,7.684,7.683977777777778,7.683977777777778,0.042,0.21010773524814141,0.48800000000000004,0.283112362206933,0.3845480467140851
0.264,0.014499999999999999,0.0527,0.00226,1.0612,0.45699999999999996,0.21910000000000002,0.0572,3.3600000000000004e-4,1.3232000000000002,0.404,0.0168,0.1163,6.37e-5,1.5288000000000002,0.405,0.0106,0.1255,1.34e-7,1.3383,75.8,4.88,127,272,4.1899999999999995,220,390,75.7,1.92,241,5.300000000000001,0.777,255,0.14,45.9,20.569,0,42.449999999999996,19.398,19.398,19.398,19.398,19.398,0.183,0.19165023478092244,0.407,0.2948273030723554,0.385
0.308,0.0144,0.0868,0.00279,1.0768,0.5,0.2073,0.1901,2.7380000000000004e-4,1.2607000000000002,0.405,0.0173,0.0779,5.041e-5,1.4152,0.392,0.0033,0.1064,1.205e-7,1.4878,76.3,2.1199999999999997,132,272,4.35,236,387,78.4,1.66,230,6.300000000000001,0.558,242.7,0.14,45.1,19.707,0,42.449999999999996,20.214,20.214,20.214,20.214,20.214,0.229,0.22718414270144596,0.45,0.32126175285742037,0.37200000000000005
0.311,0.0143,0.0876,0.00188,1.0738,0.454,0.2366,0.1407,3.24e-4,1.2781,0.41300000000000003,0.008400000000000001,0.122,6.29e-5,1.473,0.391,0.0029,0.0791,1.74e-7,1.3243,75.69999999999999,2.2899999999999996,138,273,3.8599999999999994,221,393,42.2,1.56,242,5.300000000000001,0.868,257.4,0.15,47.199999999999996,20.881,0,46.099999999999994,22.749,22.749,22.749,22.749,22.749,0.17,0.23569346005911812,0.404,0.31077521741619074,0.37096402892599994
0.271,0.013399999999999999,0.06720000000000001,0.00282,1.0559,0.484,0.21150000000000002,0.1558,7.52e-4,1.2412,0.406,0.0093,0.16970000000000002,7.439999999999999e-5,1.3922,0.404,0.0057,0.1594,1.29e-7,1.3855000000000002,75.8,2.55,140,267,4.53,229,385,45.1,1.21,242,2.9,0.756,258,0.16,46.5,21.327,0,49.75,25.622,25.622,25.622,25.622,25.622,0.501,0.21531058692002622,0.434,0.3200861070807327,0.38397550905600014
0.285,0.0159,0.0591,0.00209,1.0897999999999999,0.515,0.21050000000000002,0.1477,0.0014700000000000002,1.2754,0.398,0.0144,0.17980000000000002,5.5900000000000004e-5,1.1175000000000002,0.378,0.004900000000000001,0.1345,1.5799999999999999e-7,1.3964,75.8,3.07,137,276,4.3,231,389,57.6,1.82,236,9.9,0.856,248.8,0.18,47.699999999999996,21.17,0,57.05,33.454,33.454,33.454,33.454,33.454,0.126,0.19778853036131872,0.465,0.3647462950258195,0.35796811075
0.27599999999999997,0.0149,0.0673,0.00177,1.0755,0.473,0.2144,0.1158,3.15e-4,1.3534,0.401,0.015300000000000001,0.08130000000000001,4.646e-5,1.3896000000000002,0.402,0.0036999999999999997,0.2269,1.209e-7,1.231,76,1.96,136,274,4.2,219,388,67.9,1.56,240,5,0.666,244.3,0.11,44.9,19.643,0,31.5,9.49,9.49,9.49,9.48998888888889,9.48998888888889,0.067,0.19257756244118052,0.423,0.3197470274944009,0.38192946569595587
0.32299999999999995,0.0119,0.0747,0.00336,1.0848,0.475,0.29460000000000003,0.166,4.31e-4,1.3287,0.37,0.017,0.0658,6.78e-5,1.2936,0.397,0.0078000000000000005,0.2136,8.82e-8,1.3123,75.69999999999999,2.57,131,266,4.3999999999999995,229,390,79.1,1.08,242,6.300000000000001,0.516,254.7,0.14,47.4,21.457,0,42.449999999999996,18.46,18.46,18.46,18.46,18.46,0.233,0.2296671903775726,0.425,0.2757950250085334,0.3769859177072
0.27599999999999997,0.0182,0.053399999999999996,0.00172,1.0787,0.533,0.20800000000000002,0.14900000000000002,4.08e-4,1.2649000000000001,0.402,0.0072,0.22999999999999998,4.447e-5,1.3792,0.396,0.010799999999999999,0.16749999999999998,1.6399999999999999e-7,1.2180000000000002,76.1,0.93,130,268,3.8,232,395,77.8,1.12,238,3.1,0.832,248.3,0.16,45.5,19.591,0,49.75,27.569,27.569,27.569,27.569,27.569,0.29,0.2125977560196704,0.483,0.37181234468366503,0.37596658006599987
0.282,0.014599999999999998,0.0783,0.0029,1.0722,0.469,0.21180000000000002,0.2298,5.79e-4,1.3244,0.396,0.011800000000000001,0.13319999999999999,1.8199999999999998e-4,1.4004,0.394,0.009099999999999999,0.1521,1.1539999999999999e-7,1.2344000000000002,76.3,3.48,139,270,4.42,236,389,35.8,1.09,235,6.300000000000001,0.43600000000000005,253.5,0.12,47.9,21.411,0,35.15,11.328,11.328,11.328,11.328,11.328,0.111,0.19886902660563943,0.419,0.27799999999999997,0.37398966566201897
